recordid,datasource,firstinitial,firstname,middlename,lastname,dayofbirth,monthofbirth,yearofbirth,streetname,streetnumber,streettype,city,region,postalcode,unitnumber,address1,taxid,socialinsurancenumber,voterid,gender,trumatch_confidence
record_394,e,match,nomatch,nomatch,nomatch,match,match,nomatch,match,nomatch,nomatch,nomatch,match,nomatch,match,match,nomatch,match,nomatch,match,0.5938246041616942
record_394,f,nomatch,match,nomatch,nomatch,match,nomatch,match,match,match,nomatch,nomatch,match,nomatch,match,nomatch,nomatch,nomatch,nomatch,match,0.6153929156913346
record_394,g,,,match,matcha,,nomatch,,,nomatch,,nomatch,,matcha,nomatch,,match,match,matcha,nomatch,0.6198091445583627
record_394,h,missing,nomatch,nomatch,missing,match,missing,nomatch,match,nomatch,missing,nomatch,nomatch,match,nomatch,missing,missing,nomatch,nomatch,match,0.6552751798135883
record_395,a,missing,match,match,match,match,match,nomatch,missing,nomatch,match,match,match,match,missing,match,nomatch,nomatch,nomatch,match,0.6946553540930522
record_395,b,match,match,match,match,match,nomatch,match,match,nomatch,missing,match,match,match,match,match,match,match,match,missing,0.5748178481604027
record_395,c,match,match,nomatch,nomatch,match,match,match,nomatch,match,missing,nomatch,match,match,match,nomatch,match,match,missing,nomatch,0.4331669565317276
record_395,d,nomatch,match,match,nomatch,nomatch,match,match,match,match,match,match,match,nomatch,match,match,nomatch,match,match,nomatch,0.6045346866702977
record_395,e,nomatch,match,match,nomatch,nomatch,match,match,nomatch,nomatch,match,match,nomatch,match,nomatch,match,match,nomatch,match,match,0.5959599654517252
record_395,f,match,match,nomatch,nomatch,nomatch,nomatch,nomatch,match,match,missing,match,nomatch,nomatch,nomatch,match,match,match,missing,match,0.6675506684653154
record_395,g,match,,,,,,match,nomatch,match,,,,,match,matcha,match,matcha,nomatch,nomatch,0.6691553926811504
record_395,h,missing,match,nomatch,missing,nomatch,match,match,nomatch,match,missing,nomatch,missing,missing,nomatch,missing,match,match,match,nomatch,0.6432553205943918
record_396,a,nomatch,match,match,match,match,match,nomatch,,match,match,match,match,match,match,missing,,nomatch,nomatch,missing,0.7822945961464158
record_396,b,match,nomatch,match,match,nomatch,match,match,missing,nomatch,match,match,missing,match,missing,nomatch,match,match,match,missing,0.6489901787811543
record_396,c,match,match,match,match,match,match,match,nomatch,nomatch,match,nomatch,match,nomatch,match,match,match,match,,match,0.5240927938948637
record_396,d,match,missing,match,match,missing,nomatch,nomatch,nomatch,nomatch,missing,match,nomatch,match,nomatch,missing,match,match,match,match,0.8082231084102169
record_396,e,nomatch,match,nomatch,match,nomatch,nomatch,match,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,,nomatch,0.5221819129381786
record_396,f,match,nomatch,nomatch,match,match,nomatch,nomatch,match,match,nomatch,match,nomatch,match,match,match,match,nomatch,,nomatch,0.6371769175525117
record_396,g,match,nomatch,nomatch,,,,match,match,matcha,,nomatch,matcha,,,match,matcha,match,match,match,0.5797408257046666
record_396,h,missing,missing,nomatch,nomatch,match,nomatch,match,missing,missing,nomatch,nomatch,match,nomatch,missing,nomatch,,nomatch,nomatch,nomatch,0.46151295356483024
record_397,a,match,,nomatch,match,nomatch,match,match,match,,match,nomatch,nomatch,match,match,match,nomatch,nomatch,nomatch,match,0.5518755524333212
record_397,b,match,match,match,match,missing,match,missing,match,nomatch,match,match,match,match,match,match,match,match,match,match,0.6031139480366641
record_397,c,match,nomatch,match,nomatch,,nomatch,match,match,match,missing,match,match,match,nomatch,nomatch,missing,match,match,match,0.6156750896433403
record_397,d,missing,match,nomatch,missing,match,match,match,match,match,match,match,match,match,match,missing,nomatch,match,match,nomatch,0.7870438207944817
record_397,e,nomatch,match,match,match,,match,nomatch,match,match,match,match,match,nomatch,nomatch,nomatch,match,nomatch,nomatch,nomatch,0.7255760342565332
record_397,f,match,nomatch,nomatch,match,missing,match,nomatch,nomatch,nomatch,missing,nomatch,match,match,nomatch,nomatch,missing,nomatch,nomatch,match,0.6069059667266574
record_397,g,nomatch,nomatch,matcha,,matcha,nomatch,nomatch,matcha,matcha,nomatch,matcha,match,,matcha,matcha,match,matcha,matcha,,0.5899169071016912
record_397,h,nomatch,missing,nomatch,nomatch,match,match,missing,missing,missing,match,match,missing,missing,match,nomatch,missing,missing,missing,nomatch,0.5973764309992662
record_398,a,match,match,match,match,match,match,match,match,match,match,match,nomatch,nomatch,,,missing,nomatch,,match,0.41928673385739246
record_398,b,missing,match,match,missing,match,match,match,missing,nomatch,missing,match,missing,match,missing,match,match,match,match,match,0.507862720419218
record_398,c,nomatch,match,match,match,,match,missing,match,nomatch,match,match,match,match,match,match,match,match,match,match,0.6187044564761268
record_398,d,match,match,match,match,match,nomatch,nomatch,nomatch,match,nomatch,match,match,nomatch,missing,missing,match,match,match,match,0.6365515630857298
record_398,e,match,nomatch,match,match,match,match,match,match,nomatch,match,match,match,nomatch,match,match,nomatch,match,nomatch,match,0.6059166379774351
record_398,f,match,nomatch,nomatch,nomatch,missing,nomatch,missing,nomatch,match,nomatch,nomatch,nomatch,match,nomatch,nomatch,match,match,match,nomatch,0.5575059016706686
record_398,g,matcha,matcha,,nomatch,matcha,matcha,nomatch,matcha,,matcha,,matcha,matcha,matcha,match,match,match,matcha,nomatch,0.5158847865143711
record_398,h,missing,missing,missing,nomatch,nomatch,nomatch,match,match,match,nomatch,missing,match,match,missing,missing,nomatch,match,,match,0.7436820786191911
record_399,a,match,nomatch,match,match,match,match,match,match,match,match,match,match,match,,match,nomatch,nomatch,,nomatch,0.5609723699667069
record_399,b,match,match,match,match,match,missing,missing,match,missing,match,missing,missing,missing,match,match,missing,match,match,match,0.6095685943703292
record_399,c,nomatch,missing,match,missing,match,match,,missing,match,match,match,nomatch,match,nomatch,match,,match,match,match,0.6285907274102362
record_399,d,match,match,missing,nomatch,match,nomatch,match,nomatch,match,match,missing,match,match,match,nomatch,match,match,match,match,0.6241751950028939
record_399,e,match,match,match,match,match,match,match,match,match,match,match,nomatch,match,match,match,match,match,match,nomatch,0.52627763422305
record_399,f,match,missing,match,missing,nomatch,match,missing,missing,nomatch,match,match,match,match,match,match,,match,match,match,0.45281551243140555
record_399,g,nomatch,nomatch,matcha,matcha,,,,,,,,matcha,nomatch,nomatch,matcha,matcha,match,match,matcha,0.6793282160019853
record_399,h,missing,match,missing,missing,missing,missing,nomatch,match,match,match,nomatch,missing,nomatch,match,match,nomatch,match,,nomatch,0.48601246144877946
record_4,a,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,nomatch,nomatch,,match,0.5951179683859453
record_4,b,match,match,missing,match,missing,missing,,match,nomatch,match,match,missing,match,match,missing,match,match,match,missing,0.5751914419907784
record_4,c,nomatch,match,match,match,missing,match,match,match,match,match,match,match,match,match,match,match,match,match,match,0.5758425898092006
record_4,d,match,match,match,nomatch,match,nomatch,match,match,match,match,match,match,match,match,match,match,match,nomatch,nomatch,0.6361580436400652
record_4,e,nomatch,match,match,match,match,match,match,nomatch,nomatch,nomatch,nomatch,match,match,nomatch,nomatch,match,nomatch,nomatch,nomatch,0.5953647063632709
record_4,f,match,match,nomatch,match,missing,match,match,nomatch,nomatch,match,nomatch,match,nomatch,match,nomatch,nomatch,match,nomatch,match,0.5523250055826796
record_4,g,nomatch,nomatch,,,,nomatch,,matcha,,nomatch,nomatch,matcha,,,,match,nomatch,matcha,matcha,0.6619688162888859
record_4,h,nomatch,missing,match,match,nomatch,nomatch,nomatch,nomatch,nomatch,missing,match,missing,nomatch,nomatch,nomatch,missing,match,match,nomatch,0.7035373425372063
record_40,a,match,match,match,,match,match,match,match,match,match,match,match,match,match,missing,nomatch,,nomatch,missing,0.6042690151779301
record_40,b,missing,match,match,match,match,match,missing,match,nomatch,match,match,match,match,missing,match,missing,match,missing,match,0.5102842982046699
record_40,c,match,match,missing,match,nomatch,match,match,match,nomatch,missing,nomatch,match,match,match,match,match,nomatch,match,match,0.6051988874954852
record_40,d,nomatch,match,match,nomatch,match,nomatch,match,match,match,nomatch,nomatch,match,match,nomatch,match,missing,match,nomatch,match,0.5235976157679544
record_40,e,nomatch,match,missing,nomatch,nomatch,match,nomatch,nomatch,nomatch,missing,match,nomatch,nomatch,match,nomatch,nomatch,match,nomatch,nomatch,0.39030576489634194
record_40,f,match,match,missing,match,nomatch,nomatch,nomatch,match,nomatch,missing,nomatch,match,nomatch,match,nomatch,nomatch,match,nomatch,match,0.7146105476158044
record_40,g,,matcha,,matcha,matcha,matcha,,,,nomatch,matcha,,nomatch,matcha,matcha,matcha,match,match,match,0.7542171339097111
record_40,h,nomatch,missing,missing,match,nomatch,nomatch,match,nomatch,nomatch,match,nomatch,nomatch,match,missing,missing,missing,missing,missing,missing,0.4597516372055892
record_400,a,match,match,nomatch,match,match,match,match,,match,match,match,match,match,match,match,nomatch,nomatch,,match,0.6486099994505621
record_400,b,match,match,nomatch,match,match,match,match,match,nomatch,match,nomatch,match,match,nomatch,missing,missing,match,match,missing,0.6596166843166377
record_400,c,match,missing,match,match,match,match,missing,match,nomatch,match,match,nomatch,match,match,match,match,match,match,match,0.46039946236433915
record_400,d,nomatch,nomatch,match,match,match,match,match,nomatch,match,nomatch,match,nomatch,match,match,match,match,match,match,match,0.614855924983017
record_400,e,nomatch,missing,match,nomatch,nomatch,nomatch,match,nomatch,match,match,match,match,nomatch,match,match,match,match,nomatch,nomatch,0.6012440230059806
record_400,f,match,missing,match,nomatch,match,nomatch,missing,nomatch,nomatch,nomatch,nomatch,nomatch,match,nomatch,nomatch,nomatch,nomatch,match,match,0.5821920774137332
record_400,g,,,matcha,,nomatch,,nomatch,nomatch,matcha,matcha,matcha,,matcha,,,match,matcha,nomatch,,0.5395986197518975
record_400,h,nomatch,match,missing,missing,match,nomatch,match,match,match,nomatch,nomatch,missing,nomatch,missing,nomatch,match,missing,missing,nomatch,0.5122438236920739
record_401,a,nomatch,match,match,nomatch,match,match,match,match,match,match,,match,match,match,match,nomatch,nomatch,nomatch,nomatch,0.5463427646588734
record_401,b,match,match,match,match,nomatch,match,match,match,missing,match,nomatch,match,match,missing,match,match,match,match,match,0.6454542328234494
record_401,c,match,nomatch,missing,match,match,match,match,match,match,match,match,nomatch,match,match,match,match,match,match,match,0.6499375059667853
record_401,d,nomatch,nomatch,nomatch,match,nomatch,match,nomatch,match,match,match,match,match,match,nomatch,nomatch,nomatch,match,match,match,0.5722448121267365
record_401,e,nomatch,nomatch,missing,match,match,match,nomatch,match,nomatch,nomatch,match,nomatch,nomatch,nomatch,nomatch,match,nomatch,nomatch,nomatch,0.8071503627475253
record_401,f,nomatch,nomatch,missing,nomatch,nomatch,nomatch,match,match,match,nomatch,match,match,nomatch,match,match,match,nomatch,match,nomatch,0.38448731151421944
record_401,g,match,matcha,,match,nomatch,matcha,matcha,,nomatch,,nomatch,matcha,,matcha,,matcha,match,match,nomatch,0.6163546457937072
record_401,h,nomatch,nomatch,nomatch,missing,nomatch,match,nomatch,nomatch,nomatch,nomatch,missing,missing,nomatch,match,missing,missing,match,nomatch,match,0.6623259778148821
record_402,a,match,match,match,match,match,match,match,match,match,match,match,match,nomatch,match,match,nomatch,nomatch,match,match,0.5759712929224238
record_402,b,match,missing,match,missing,match,missing,match,match,nomatch,match,nomatch,missing,missing,match,match,match,match,match,match,0.6083631618643639
record_402,c,match,missing,match,match,match,match,match,match,match,missing,match,match,match,match,match,nomatch,match,match,match,0.44204858166791494
record_402,d,nomatch,match,nomatch,nomatch,match,nomatch,nomatch,match,match,match,match,match,nomatch,nomatch,match,nomatch,nomatch,match,match,0.710047035285063
record_402,e,match,match,match,match,nomatch,nomatch,match,match,nomatch,match,nomatch,match,match,match,nomatch,match,nomatch,match,nomatch,0.6440767536262503
record_402,f,nomatch,missing,match,match,nomatch,match,match,nomatch,match,missing,nomatch,nomatch,match,match,match,nomatch,nomatch,nomatch,nomatch,0.473208751676899
record_402,g,,,,nomatch,,nomatch,nomatch,matcha,matcha,,,,match,,,nomatch,match,nomatch,nomatch,0.6146485145585391
record_402,h,nomatch,missing,match,match,nomatch,match,missing,nomatch,missing,match,match,nomatch,match,missing,missing,match,nomatch,match,missing,0.7192503467237715
record_403,a,match,match,match,match,nomatch,match,nomatch,match,match,match,match,match,nomatch,match,match,nomatch,match,,match,0.7972552212496055
record_403,b,match,missing,match,nomatch,match,match,match,match,nomatch,missing,match,match,match,missing,nomatch,match,missing,nomatch,missing,0.48609693555674466
record_403,c,match,nomatch,match,match,match,match,match,match,match,nomatch,nomatch,match,match,match,match,match,match,match,missing,0.6628166567763577
record_403,d,match,match,match,,match,match,match,match,nomatch,match,match,match,match,match,match,match,match,match,missing,0.5497094944806079
record_403,e,match,match,nomatch,nomatch,match,nomatch,nomatch,match,nomatch,nomatch,nomatch,nomatch,match,match,nomatch,nomatch,match,match,missing,0.7606352534978722
record_403,f,nomatch,match,nomatch,match,nomatch,match,nomatch,nomatch,match,match,match,nomatch,match,nomatch,match,match,nomatch,nomatch,missing,0.6252219898337297
record_403,g,nomatch,,matcha,,match,matcha,nomatch,matcha,matcha,,,matcha,nomatch,nomatch,matcha,matcha,matcha,nomatch,,0.4837960925882343
record_403,h,nomatch,nomatch,match,nomatch,nomatch,nomatch,match,match,nomatch,missing,nomatch,match,nomatch,nomatch,nomatch,nomatch,nomatch,match,missing,0.6677243793592995
record_404,a,match,nomatch,match,match,match,match,match,match,match,match,match,match,match,missing,missing,nomatch,nomatch,match,match,0.7048324541869131
record_404,b,missing,match,missing,match,match,match,missing,match,nomatch,match,match,missing,match,match,nomatch,missing,missing,,match,0.6464836586415028
record_404,c,nomatch,match,match,match,match,match,match,match,match,match,match,match,nomatch,match,match,match,missing,match,match,0.3966611280771607
