recordid,datasource,firstinitial,firstname,middlename,lastname,dayofbirth,monthofbirth,yearofbirth,streetname,streetnumber,streettype,city,region,postalcode,unitnumber,address1,taxid,socialinsurancenumber,voterid,gender,trumatch_confidence
record_182,a,match,match,match,nomatch,match,,nomatch,match,match,match,missing,match,match,,match,missing,nomatch,nomatch,match,0.670237215
record_182,b,match,match,nomatch,match,match,match,match,missing,missing,match,match,match,match,match,nomatch,match,match,missing,missing,0.645481733
record_182,c,match,missing,nomatch,match,match,,nomatch,match,match,match,match,match,nomatch,missing,match,match,match,match,missing,0.582134701
record_182,d,nomatch,nomatch,match,match,match,match,match,nomatch,match,match,match,match,match,match,match,match,match,nomatch,nomatch,0.590587748
record_182,e,nomatch,missing,match,match,match,match,match,nomatch,match,match,nomatch,nomatch,nomatch,match,nomatch,match,match,match,missing,0.712167246
record_182,f,nomatch,missing,nomatch,match,match,,nomatch,match,nomatch,nomatch,nomatch,match,nomatch,missing,nomatch,match,nomatch,match,missing,0.595028067
record_182,g,,nomatch,,nomatch,,nomatch,matcha,matcha,matcha,,match,,,match,nomatch,nomatch,match,match,,0.526516965
record_182,h,match,nomatch,nomatch,match,nomatch,match,missing,missing,missing,missing,missing,match,nomatch,,match,nomatch,match,nomatch,nomatch,0.714992957
record_183,a,missing,match,match,match,nomatch,match,match,match,match,nomatch,match,match,match,match,match,nomatch,missing,nomatch,match,0.547413163
record_183,b,match,missing,match,match,match,match,match,match,nomatch,nomatch,nomatch,match,match,missing,nomatch,match,match,match,missing,0.707270126
record_183,c,match,match,match,match,match,match,match,match,match,nomatch,match,match,missing,missing,match,match,match,match,missing,0.496187569
record_183,d,match,nomatch,match,match,match,,match,nomatch,match,,nomatch,nomatch,match,match,nomatch,match,nomatch,match,nomatch,0.58855231
record_183,e,nomatch,match,match,nomatch,match,nomatch,nomatch,match,match,nomatch,nomatch,match,missing,match,match,nomatch,nomatch,nomatch,match,0.473851601
record_183,f,match,match,nomatch,nomatch,nomatch,nomatch,match,nomatch,match,nomatch,match,match,missing,missing,nomatch,match,nomatch,match,missing,0.59291353
record_183,g,nomatch,matcha,matcha,,match,nomatch,nomatch,,,match,nomatch,matcha,matcha,nomatch,,match,nomatch,match,nomatch,0.797586494
record_183,h,missing,nomatch,nomatch,match,match,nomatch,nomatch,nomatch,nomatch,missing,match,nomatch,missing,nomatch,missing,missing,nomatch,match,nomatch,0.608759518
record_184,a,match,match,,match,match,match,match,match,nomatch,match,missing,match,match,match,match,missing,nomatch,nomatch,match,0.523531837
record_184,b,match,match,missing,match,match,match,match,missing,nomatch,match,match,match,match,match,nomatch,missing,missing,missing,missing,0.637727661
record_184,c,missing,match,match,match,match,match,match,nomatch,match,missing,match,match,match,missing,match,match,match,nomatch,match,0.643990054
record_184,d,match,match,match,nomatch,missing,match,nomatch,match,match,nomatch,match,nomatch,nomatch,match,match,match,match,nomatch,match,0.550977964
record_184,e,match,nomatch,nomatch,match,nomatch,nomatch,match,match,match,missing,match,nomatch,nomatch,missing,nomatch,nomatch,match,match,nomatch,0.507238584
record_184,f,missing,match,match,nomatch,match,match,match,nomatch,match,missing,nomatch,match,match,missing,nomatch,match,nomatch,nomatch,match,0.523269217
record_184,g,,,match,,,,nomatch,nomatch,matcha,,match,matcha,matcha,,nomatch,nomatch,matcha,nomatch,matcha,0.758979827
record_184,h,match,nomatch,match,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,missing,match,missing,missing,missing,nomatch,match,missing,0.652498095
record_185,a,match,match,match,match,match,nomatch,match,match,match,match,match,nomatch,match,match,missing,nomatch,,nomatch,match,0.668166845
record_185,b,match,match,match,nomatch,match,missing,match,match,missing,match,match,match,match,nomatch,match,match,match,match,missing,0.728368159
record_185,c,missing,match,missing,match,match,match,missing,match,match,match,match,match,match,nomatch,match,nomatch,match,match,nomatch,0.72830187
record_185,d,nomatch,match,match,missing,,match,match,match,nomatch,match,nomatch,match,match,match,match,match,match,match,nomatch,0.501292792
record_185,e,match,match,match,nomatch,nomatch,nomatch,missing,nomatch,match,nomatch,match,match,match,match,nomatch,match,nomatch,match,match,0.618270369
record_185,f,missing,nomatch,missing,match,match,nomatch,missing,match,match,match,nomatch,match,match,nomatch,nomatch,nomatch,nomatch,nomatch,match,0.625822428
record_185,g,matcha,nomatch,nomatch,,,matcha,,matcha,,nomatch,nomatch,match,,matcha,nomatch,nomatch,match,nomatch,matcha,0.616197979
record_185,h,missing,match,nomatch,missing,nomatch,match,nomatch,missing,missing,nomatch,nomatch,match,match,nomatch,nomatch,match,,missing,missing,0.594199804
record_186,a,match,match,match,match,match,match,match,,match,match,match,match,missing,missing,missing,nomatch,nomatch,missing,match,0.55063367
record_186,b,match,missing,missing,missing,match,match,match,match,missing,match,match,match,match,match,nomatch,match,match,match,match,0.39877774
record_186,c,match,nomatch,match,match,match,match,match,match,nomatch,match,match,match,match,match,nomatch,match,match,match,match,0.394245134
record_186,d,nomatch,match,match,match,match,match,match,match,match,match,nomatch,match,match,match,match,match,match,match,nomatch,0.64704919
record_186,e,match,match,match,nomatch,nomatch,match,nomatch,match,match,match,nomatch,nomatch,match,match,nomatch,match,nomatch,nomatch,nomatch,0.659488729
record_186,f,match,match,match,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,match,match,nomatch,match,match,match,match,match,match,nomatch,0.583746174
record_186,g,,matcha,nomatch,matcha,matcha,matcha,,match,,,,,match,match,matcha,nomatch,matcha,match,,0.408104492
record_186,h,nomatch,nomatch,missing,missing,nomatch,nomatch,nomatch,,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,missing,missing,match,nomatch,nomatch,0.724917494
record_187,a,match,match,match,match,match,match,match,match,match,match,missing,match,match,missing,match,nomatch,nomatch,nomatch,missing,0.609030653
record_187,b,match,missing,match,match,match,missing,missing,match,nomatch,match,nomatch,missing,match,match,missing,match,nomatch,match,match,0.69629515
record_187,c,match,match,nomatch,match,match,match,match,match,match,match,match,match,match,nomatch,nomatch,match,match,match,match,0.508954175
record_187,d,match,nomatch,match,nomatch,nomatch,nomatch,match,nomatch,match,nomatch,match,match,nomatch,nomatch,nomatch,match,match,match,nomatch,0.626400864
record_187,e,match,match,match,nomatch,nomatch,match,match,nomatch,nomatch,nomatch,match,match,nomatch,match,match,match,match,nomatch,match,0.535885736
record_187,f,nomatch,match,match,nomatch,match,match,nomatch,nomatch,match,match,nomatch,nomatch,match,match,nomatch,nomatch,match,match,nomatch,0.453297013
record_187,g,nomatch,matcha,matcha,,,,nomatch,nomatch,nomatch,nomatch,match,nomatch,,nomatch,,match,match,matcha,match,0.46033464
record_187,h,missing,nomatch,missing,nomatch,match,missing,match,nomatch,nomatch,nomatch,nomatch,nomatch,missing,nomatch,missing,missing,match,match,nomatch,0.488875234
record_188,a,match,match,match,match,nomatch,match,match,match,match,missing,match,,match,missing,match,missing,match,nomatch,,0.726816598
record_188,b,nomatch,match,missing,match,missing,match,match,nomatch,missing,match,match,match,match,missing,match,match,match,match,match,0.541838466
record_188,c,nomatch,nomatch,match,match,match,match,match,nomatch,match,match,nomatch,missing,match,match,nomatch,match,match,match,match,0.650207011
record_188,d,nomatch,match,match,nomatch,nomatch,match,match,match,match,nomatch,match,match,nomatch,match,match,match,match,match,missing,0.473442476
record_188,e,nomatch,nomatch,match,nomatch,nomatch,match,match,match,match,match,match,match,nomatch,match,nomatch,match,nomatch,nomatch,nomatch,0.653766923
record_188,f,nomatch,match,match,match,match,nomatch,match,nomatch,match,nomatch,match,missing,nomatch,match,nomatch,match,nomatch,match,nomatch,0.604224375
record_188,g,nomatch,matcha,,,match,,nomatch,matcha,,matcha,,match,nomatch,match,matcha,match,,match,match,0.565116197
record_188,h,missing,nomatch,nomatch,nomatch,missing,nomatch,match,nomatch,missing,missing,nomatch,match,nomatch,missing,missing,missing,nomatch,missing,,0.484745051
record_189,a,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,nomatch,nomatch,nomatch,match,0.601906577
record_189,b,match,match,match,missing,missing,,match,missing,,match,match,missing,match,match,nomatch,match,match,match,match,0.539895702
record_189,c,match,match,match,match,match,match,match,nomatch,match,match,match,match,nomatch,nomatch,match,match,match,match,match,0.554986458
record_189,d,match,match,match,nomatch,nomatch,match,match,nomatch,match,nomatch,match,nomatch,nomatch,nomatch,match,match,match,missing,match,0.595798124
record_189,e,nomatch,nomatch,nomatch,match,match,match,nomatch,nomatch,match,match,nomatch,nomatch,nomatch,nomatch,match,nomatch,nomatch,nomatch,nomatch,0.600510761
record_189,f,nomatch,nomatch,match,match,nomatch,nomatch,match,match,nomatch,match,nomatch,match,match,nomatch,nomatch,nomatch,nomatch,match,nomatch,0.622013061
record_189,g,nomatch,,matcha,,,,matcha,,,matcha,matcha,,matcha,,,match,matcha,nomatch,,0.786619567
record_189,h,nomatch,missing,match,match,nomatch,match,nomatch,nomatch,match,nomatch,missing,nomatch,nomatch,nomatch,nomatch,nomatch,missing,match,nomatch,0.634608211
record_19,a,nomatch,match,match,match,missing,nomatch,match,match,match,match,match,match,nomatch,match,match,missing,nomatch,nomatch,match,0.757034765
record_19,b,match,match,match,match,match,match,missing,match,nomatch,missing,missing,match,missing,match,match,nomatch,missing,match,missing,0.675985602
record_19,c,match,match,missing,match,match,match,match,nomatch,match,match,match,match,nomatch,nomatch,nomatch,match,match,match,match,0.610197493
record_19,d,match,nomatch,missing,nomatch,match,match,nomatch,match,match,missing,nomatch,nomatch,match,match,match,match,match,nomatch,missing,0.631358261
record_19,e,nomatch,nomatch,missing,nomatch,nomatch,nomatch,nomatch,match,nomatch,nomatch,match,nomatch,match,match,nomatch,match,match,nomatch,match,0.73897945
record_19,f,nomatch,match,missing,match,match,nomatch,nomatch,match,nomatch,match,match,match,nomatch,match,nomatch,match,nomatch,nomatch,match,0.617917276
record_19,g,match,,nomatch,matcha,match,match,nomatch,matcha,nomatch,nomatch,matcha,nomatch,match,matcha,nomatch,match,match,nomatch,matcha,0.541476789
record_19,h,match,match,match,nomatch,missing,match,missing,nomatch,nomatch,match,nomatch,missing,match,missing,match,missing,match,missing,nomatch,0.631176657
record_190,a,nomatch,match,match,match,match,match,nomatch,match,match,match,match,match,missing,match,match,,nomatch,nomatch,match,0.778907058
record_190,b,match,match,missing,nomatch,match,nomatch,match,match,nomatch,match,,missing,match,missing,nomatch,missing,nomatch,match,match,0.572765112
record_190,c,match,match,missing,match,match,match,match,match,nomatch,nomatch,missing,match,missing,match,match,match,match,match,match,0.668063395
record_190,d,nomatch,match,nomatch,nomatch,nomatch,match,match,match,match,match,,match,nomatch,match,match,missing,nomatch,match,nomatch,0.530843748
record_190,e,match,nomatch,missing,nomatch,nomatch,match,nomatch,nomatch,nomatch,match,match,nomatch,missing,nomatch,nomatch,nomatch,match,match,nomatch,0.679467373
record_190,f,match,match,missing,match,match,match,nomatch,match,nomatch,nomatch,missing,match,missing,match,nomatch,match,nomatch,match,nomatch,0.646841271
record_190,g,nomatch,matcha,,matcha,nomatch,matcha,matcha,,,,nomatch,,matcha,matcha,nomatch,matcha,nomatch,match,,0.547613012
record_190,h,match,nomatch,missing,nomatch,nomatch,missing,match,nomatch,match,nomatch,nomatch,match,missing,match,nomatch,match,nomatch,missing,nomatch,0.662099463
record_191,a,match,match,missing,match,match,nomatch,match,match,match,nomatch,nomatch,match,match,match,match,nomatch,nomatch,nomatch,match,0.525636344
record_191,b,match,match,match,match,match,missing,match,match,nomatch,missing,nomatch,match,match,missing,nomatch,match,match,match,missing,0.524121561
record_191,c,match,match,missing,match,match,match,match,match,match,nomatch,match,nomatch,nomatch,match,match,match,match,nomatch,missing,0.665895747
record_191,d,match,match,nomatch,nomatch,match,match,nomatch,match,nomatch,match,match,match,match,match,nomatch,match,match,match,match,0.673306086
record_191,e,nomatch,nomatch,match,match,match,match,nomatch,nomatch,nomatch,match,nomatch,match,nomatch,nomatch,nomatch,match,nomatch,nomatch,match,0.623607272
record_191,f,match,nomatch,missing,nomatch,nomatch,match,nomatch,nomatch,match,match,nomatch,match,nomatch,nomatch,match,match,match,nomatch,missing,0.54018381
record_191,g,nomatch,nomatch,matcha,,,nomatch,matcha,,nomatch,matcha,match,nomatch,,nomatch,,nomatch,match,match,matcha,0.513596124
record_191,h,nomatch,nomatch,nomatch,nomatch,missing,nomatch,nomatch,match,nomatch,match,match,nomatch,missing,missing,missing,missing,match,match,missing,0.35986144
record_192,a,match,nomatch,missing,match,match,match,match,match,match,match,nomatch,match,nomatch,match,match,nomatch,nomatch,nomatch,match,0.564995898
record_192,b,match,match,match,missing,match,missing,match,match,nomatch,missing,match,nomatch,match,match,match,match,match,match,missing,0.69391937
record_192,c,match,match,match,match,match,match,match,nomatch,nomatch,nomatch,missing,missing,match,nomatch,match,match,match,match,nomatch,0.480928183
record_192,d,nomatch,nomatch,match,match,match,match,match,match,match,match,match,match,match,match,nomatch,nomatch,match,match,nomatch,0.340132362
record_192,e,nomatch,nomatch,match,match,nomatch,match,match,match,match,nomatch,match,match,match,match,match,nomatch,nomatch,match,match,0.676185388
record_192,f,match,match,nomatch,match,nomatch,nomatch,nomatch,match,nomatch,match,missing,missing,match,match,match,nomatch,nomatch,match,nomatch,0.650056444
record_192,g,nomatch,nomatch,match,,matcha,,matcha,nomatch,nomatch,,match,,matcha,,matcha,nomatch,nomatch,match,matcha,0.493577928
record_192,h,missing,missing,missing,missing,match,nomatch,nomatch,nomatch,missing,nomatch,missing,nomatch,missing,nomatch,match,missing,nomatch,nomatch,missing,0.503554308
record_193,a,match,,match,match,match,missing,match,match,match,match,match,nomatch,match,match,match,nomatch,nomatch,nomatch,match,0.540641177
record_193,b,missing,missing,match,match,match,missing,match,match,nomatch,match,missing,match,match,match,nomatch,missing,,match,match,0.592257303
